id,title,status,release_date,revenue,production_companies,genres
98256,The Postman Didn't Ring,Released,1942-07-03,0,20th Century Fox,"Romance, Comedy"
100443,Spy Ship,Released,1942-06-06,0,Warner Bros. Pictures,Drama
91545,Sunday Drive,Released,1986-11-30,0,Walt Disney Pictures,"Comedy, Family, TV Movie"
94636,Harold Teen,Released,1934-04-07,0,Warner Bros. Pictures,"Comedy, Romance"
94504,"Stop, You're Killing Me",Released,1952-12-10,0,Warner Bros. Pictures,Comedy
95541,Man at Large,Released,1941-09-26,0,20th Century Fox,"War, Mystery, Thriller"
242488,Love on a Budget,Released,1938-03-04,0,20th Century Fox,Comedy
242743,Polo Joe,Released,1936-11-04,0,Warner Bros. Pictures,Comedy
241290,No Place to Go,Released,1939-09-23,0,Warner Bros. Pictures,Drama
243497,The Sad Horse,Released,1959-03-01,0,20th Century Fox,"Family, Drama"
243042,Time Stood Still,Released,1956-04-20,0,Warner Bros. Pictures,Documentary
243017,Jet Carrier,Released,1954-08-01,0,20th Century Fox,Documentary
243015,The Word,Released,1953-01-01,0,20th Century Fox,Documentary
243001,Vesuvius Express,Released,1953-12-16,0,20th Century Fox,Documentary
243412,Sing Boy Sing,Released,1958-02-21,0,20th Century Fox,Drama
238384,Covenant,Released,1985-08-05,0,,"Drama, Horror, TV Movie"
238240,Swan Song,Released,1980-02-08,0,,"Action, Drama, TV Movie"
238913,The Homestretch,Released,1947-05-04,0,20th Century Fox,Drama
248458,Howd' Ya Like That?,Released,1934-01-13,0,Warner Bros. Pictures,Comedy
248952,Second Choice,Released,1930-01-04,0,Warner Bros. Pictures,"Drama, Romance"
247984,Little Miss Nobody,Released,1936-06-05,0,20th Century Fox,Drama
249991,"The Wrong, Wrong Trail",Released,1934-02-13,0,Warner Bros. Pictures,Comedy
249167,I Scream,Released,1934-05-19,0,Warner Bros. Pictures,Comedy
244811,Ladies Must Live,Released,1940-07-27,0,Warner Bros. Pictures,Comedy
245256,First Family of the Stone Age,Released,2005-03-22,0,Warner Bros. Pictures,Documentary
245223,"Paul Revere, Jr.",Released,1933-10-07,0,Warner Bros. Pictures,Comedy
244603,Close Relations,Released,1933-09-30,0,Warner Bros. Pictures,Comedy
233684,Double or Nothing,Released,1936-01-18,0,Warner Bros. Pictures,"Comedy, Music"
236828,Life of a Thoroughbred,Released,1941-01-01,0,20th Century Fox,Documentary
236830,Soldiers of the Sky,Released,1941-01-01,0,20th Century Fox,Documentary
261182,Come Spy with Me,Released,1967-01-18,0,20th Century Fox,"Action, Crime"
262155,Courage,Released,1930-05-22,0,Warner Bros. Pictures,Drama
262927,The Last Shot You Hear,Released,1969-05-14,0,20th Century Fox,Thriller
262654,General Crack,Released,1929-12-16,0,Warner Bros. Pictures,"Action, Drama, History, Romance, War"
251807,The Yacht Party,Released,1932-09-29,0,Warner Bros. Pictures,Music
250670,Here Comes Flossie!,Released,1933-12-09,0,Warner Bros. Pictures,Comedy
252482,Mushrooms,Released,1934-02-14,0,Warner Bros. Pictures,Comedy
252014,Pugs and Kisses,Released,1934-02-17,0,Warner Bros. Pictures,Comedy
252018,The Affairs of Pierre,Released,1937-08-06,0,20th Century Fox,Comedy
256718,Art Trouble,Released,1934-06-23,0,Warner Bros. Pictures,Comedy
257467,Always in Trouble,Released,1938-10-28,0,20th Century Fox,Comedy
256390,Very Close Veins,Released,1934-04-14,0,Warner Bros. Pictures,Comedy
255620,The View from Pompey's Head,Released,1955-11-04,0,20th Century Fox,Drama
191845,Professional Soldier,Released,1935-12-27,0,20th Century Fox,"Action, Adventure, Drama"
191774,Penrod and Sam,Released,1937-02-28,0,Warner Bros. Pictures,"Drama, Crime"
191128,Escape in the Desert,Released,1945-05-01,0,Warner Bros. Pictures,"Drama, Thriller, War"
193456,His First Flame,Released,1935-03-08,0,Warner Bros. Pictures,Comedy
187998,Breakdowns of 1936,Released,1936-12-30,0,Warner Bros. Pictures,"Documentary, Comedy"
188299,She Couldn't Say No,Released,1930-02-15,0,Warner Bros. Pictures,"Drama, Romance"
187324,A Day at Santa Anita,Released,1937-05-22,0,Warner Bros. Pictures,Drama
187535,Calling All Girls,Released,1942-01-24,0,Warner Bros. Pictures,Music
188970,The Little Archer,Released,1949-10-07,0,Warner Bros. Pictures,"Documentary, Family"
188752,The High Powered Rifle,Released,1960-09-01,0,20th Century Fox,Crime
201186,Recompense,Released,1925-04-26,0,Warner Bros. Pictures,Drama
200617,Smoked Hams,Released,1934-10-20,0,Warner Bros. Pictures,Comedy
178870,Melody for Two,Released,1937-05-01,0,Warner Bros. Pictures,"Music, Romance"
178615,Penrod's Double Trouble,Released,1938-07-23,0,Warner Bros. Pictures,Comedy
172440,Down Among the Sheltering Palms,Released,1953-03-01,0,20th Century Fox,"Romance, Comedy, Music"
172563,City Girl,Released,1938-01-07,0,20th Century Fox,"Drama, Crime"
175177,Mr. Chump,Released,1938-08-08,0,Warner Bros. Pictures,Comedy
173662,Stella,Released,1950-07-20,0,20th Century Fox,Comedy
174239,Portrait of a Mobster,Released,1961-04-19,0,Warner Bros. Pictures,"Drama, Crime"
185121,Musical Movieland,Released,1944-09-09,0,Warner Bros. Pictures,Music
184351,The Diamond Queen,Released,1953-11-28,0,Warner Bros. Pictures,"Romance, Adventure"
184686,Hit Parade of the Gay Nineties,Released,1943-09-18,0,Warner Bros. Pictures,"Documentary, Music"
181166,Going Highbrow,Released,1935-07-06,0,Warner Bros. Pictures,"Comedy, Romance"
180949,A Penny a Peep,Released,1934-03-27,0,Warner Bros. Pictures,Comedy
181113,Story Conference,Released,1934-04-07,0,Warner Bros. Pictures,"Comedy, Music"
182918,Sergeant Murphy,Released,1938-01-01,0,Warner Bros. Pictures,Drama
221814,Free and Easy,Released,1931-10-01,0,Warner Bros. Pictures,Comedy
217035,"Careful, Soft Shoulders",Released,1942-09-18,0,20th Century Fox,"Comedy, Romance, War"
216876,Unchained,Released,1955-08-25,0,Warner Bros. Pictures,"Crime, Drama"
217713,How to Break 90 #2: Position and Back Swing,Released,1933-06-09,0,Warner Bros. Pictures,Comedy
217770,Sisters and Other Strangers,Released,1997-05-06,0,,"Drama, TV Movie"
206137,23 -- Skidoo,Released,1930-06-06,0,Warner Bros. Pictures,Comedy
207864,Green's Twentieth Century Faydettes,Released,1929-03-20,0,Warner Bros. Pictures,Music
207890,Dick Rich and His Synco-Symphonists,Released,1928-07-15,0,Warner Bros. Pictures,Music
208650,The Rookie,Released,1959-12-01,0,20th Century Fox,Comedy
207791,The Night Court,Released,1927-11-15,0,Warner Bros. Pictures,"Music, Comedy"
202844,15 Maiden Lane,Released,1936-10-16,0,20th Century Fox,"Drama, Crime"
204707,Nut Guilty,Released,1936-11-21,0,Warner Bros. Pictures,Comedy
204751,Jon Reep: Metro Jethro,Released,2009-10-20,0,Warner Bros. Pictures,Comedy
204774,Wild Brian Kent,Released,1936-11-06,0,20th Century Fox,Western
203721,The Emergency Case,Released,1930-09-01,0,Warner Bros. Pictures,Comedy
213044,The Flame Song,Released,1934-10-27,0,Warner Bros. Pictures,"Music, Romance"
214265,Marilyn,Released,1963-04-18,0,20th Century Fox,Documentary
211826,Footloose Widows,Released,1926-06-19,0,Warner Bros. Pictures,Comedy
212255,Marry the Girl,Released,1937-07-13,0,Warner Bros. Pictures,"Romance, Comedy"
211167,Murder on the Waterfront,Released,1943-09-18,0,Warner Bros. Pictures,"Mystery, Drama"
422428,Carnival Day,Released,1936-01-11,0,Warner Bros. Pictures,"Crime, Comedy"
420807,The Sword in the Stone,Planned,,0,Walt Disney Pictures,"Adventure, Family, Fantasy"
420810,The Jungle Book 2,Planned,2026-07-10,0,Walt Disney Pictures,"Adventure, Family, Drama, Fantasy"
420811,Rose Red,Planned,,0,Walt Disney Pictures,"Adventure, Fantasy, Family"
420837,Bernado De Pace,Released,1927-04-05,0,Warner Bros. Pictures,Music
420838,Dream Cafe,Released,1927-12-27,0,Warner Bros. Pictures,Music
420922,"Here, Prince",Released,1932-10-01,0,Warner Bros. Pictures,Comedy
420930,Wrongorilla,Released,1933-03-04,0,Warner Bros. Pictures,Comedy
422641,Fantastic Beasts 4,Rumored,,0,Warner Bros. Pictures,"Action, Adventure, Fantasy"
422642,Fantastic Beasts 5,Canceled,,0,Warner Bros. Pictures,"Action, Adventure, Fantasy"
423152,Absorbing Junior,Released,1936-05-08,0,Warner Bros. Pictures,Comedy
417445,Honky Tonk,Released,1929-08-31,0,Warner Bros. Pictures,"Drama, Comedy"
417613,Wolf Totem,Rumored,,0,Walt Disney Pictures,Animation
419668,Rags to Riches,Released,1922-09-24,0,Warner Bros. Pictures,Drama
420099,So You Want to Hold Your Husband,Released,1950-07-01,0,Warner Bros. Pictures,"Documentary, Comedy"
419762,So You Want a Model Railroad,Released,1955-08-27,0,Warner Bros. Pictures,Comedy
419003,Requiem & Rebirth: Superman Lives!,Released,2007-09-18,0,Warner Bros. Pictures,Documentary
418768,The Two College Nuts,Released,1929-07-01,0,Warner Bros. Pictures,"Comedy, Music"
429597,Is Everybody Happy?,Released,1929-10-19,0,Warner Bros. Pictures,"Comedy, Drama, Music"
430171,Best of Warner Bros. 25 Cartoon Collection: Hanna-Barbera,Released,2013-05-21,0,Warner Bros. Pictures,Animation
428825,Show Kids,Released,1935-01-05,0,Warner Bros. Pictures,"Family, Music"
428986,The Honeymoon Express,Released,1926-09-02,0,Warner Bros. Pictures,Drama
429004,Soft Drinks and Sweet Music,Released,1934-12-08,0,Warner Bros. Pictures,Music
428972,Misbehaving Ladies,Released,1931-04-16,0,Warner Bros. Pictures,Drama
429033,Believe It or Not (Second Series) #1,Released,1931-09-26,0,Warner Bros. Pictures,Documentary
429159,Going Places,Released,1930-06-08,0,Warner Bros. Pictures,Comedy
429065,Success,Released,1931-06-30,0,Warner Bros. Pictures,Comedy
425824,Training Day: Day of the Riot,Planned,,0,Warner Bros. Pictures,"Crime, Drama"
427729,My Man,Released,1928-12-15,0,Warner Bros. Pictures,"Drama, Music"
428198,Deep Purple: Rises Over Japan,Released,1985-03-01,0,Warner Bros. Pictures,Music
405356,The Night Invader,Released,1943-12-05,0,Warner Bros. Pictures,"Drama, Thriller"
404235,Love Begins at Twenty,Released,1936-08-22,0,Warner Bros. Pictures,"Comedy, Music, Romance"
413680,Pony Express Days,Released,1940-07-13,0,Warner Bros. Pictures,Western
413697,Manhattan Heartbeat,Released,1940-07-11,0,20th Century Fox,Drama
413751,The Galton Case,Rumored,,0,Warner Bros. Pictures,Crime
406435,The Darwin Adventure,Released,1972-09-27,0,20th Century Fox,Drama
412507,Like Normal People,Released,1979-04-13,0,,"Romance, TV Movie, Drama"
413950,The Flag of Humanity,Released,1940-10-19,0,Warner Bros. Pictures,"Drama, History"
414062,A Million Bid,Released,1927-05-27,0,Warner Bros. Pictures,"Drama, Romance"
408256,Two Good Boys Gone Wrong,Released,1929-10-29,0,Warner Bros. Pictures,Comedy
406758,The Gone World,Planned,,0,20th Century Fox,Science Fiction
409860,Jennifer Hale,Released,1937-10-06,0,20th Century Fox,Crime
454990,The Knight Is Young,Released,1938-10-29,0,Warner Bros. Pictures,Romance
452407,Queen of the Night Clubs,Released,1929-03-23,0,Warner Bros. Pictures,Drama
451556,Live Fast Die Hot,Planned,,0,Warner Bros. Pictures,Drama
451340,Young as You Feel,Released,1940-02-16,0,20th Century Fox,Comedy
462340,Wings of Steel,Released,1941-04-04,0,Warner Bros. Pictures,"War, Drama"
462222,Royal River,Released,1959-08-23,0,20th Century Fox,Documentary
462786,The Man Killers,Released,1943-05-29,0,Warner Bros. Pictures,Documentary
462683,Flaming Frontier,Released,1958-08-01,0,20th Century Fox,Western
464383,Conquest,Released,1928-12-22,0,Warner Bros. Pictures,Drama
464394,Fancy Baggage,Released,1929-01-26,0,Warner Bros. Pictures,Drama
464341,Star for a Night,Released,1936-08-28,0,20th Century Fox,Drama
464067,Beware of Bachelors,Released,1928-10-27,0,Warner Bros. Pictures,Comedy
464219,On Trial,Released,1928-12-01,1454000,Warner Bros. Pictures,Drama
464199,The Home Towners,Released,1928-11-03,0,Warner Bros. Pictures,Comedy
465112,Kid Gloves,Released,1929-03-23,0,Warner Bros. Pictures,Drama
464649,The Redeeming Sin,Released,1929-02-16,0,Warner Bros. Pictures,"Drama, Romance, Crime"
464568,The Greyhound Limited,Released,1929-02-09,0,Warner Bros. Pictures,"Drama, Crime"
463976,State Street Sadie,Released,1928-08-25,0,Warner Bros. Pictures,"Crime, Drama"
463187,Macushla,Released,1937-01-01,0,20th Century Fox,Drama
463850,The Lion and the Mouse,Released,1928-05-21,0,Warner Bros. Pictures,Drama
463788,Van and Schenck: Pennant Winning Battery of Songland,Released,1927-02-03,0,Warner Bros. Pictures,"Music, Comedy"
463970,Women They Talk About,Released,1928-08-10,0,Warner Bros. Pictures,"Drama, Comedy"
463974,Caught in the Fog,Released,1928-08-25,0,Warner Bros. Pictures,Thriller
440641,King of the Islands,Released,1936-02-22,0,Warner Bros. Pictures,"Comedy, Romance, Music"
434597,The Gamblers,Released,1929-06-29,0,Warner Bros. Pictures,Drama
433305,Riders of the Purple Sage,Released,1941-10-09,0,20th Century Fox,"Drama, Western"
446188,Sundown Jim,Released,1942-03-27,0,20th Century Fox,Western
445312,Splash,Planned,,0,Walt Disney Pictures,"Romance, Comedy"
448556,Gateways to the Mind,Released,1958-10-23,0,Warner Bros. Pictures,"Documentary, Animation"
447273,Snow White,In Production,2024-03-20,0,Walt Disney Pictures,"Family, Fantasy"
442521,Seven Sinners,Released,1925-11-07,0,Warner Bros. Pictures,"Comedy, Crime"
441111,What Happened To Father,Released,1927-06-25,0,Warner Bros. Pictures,Comedy
441724,The Dark Swan,Released,1924-11-26,0,Warner Bros. Pictures,Drama
443546,A Colorful Sermon,Released,1928-05-18,0,Warner Bros. Pictures,Music
443556,The Book Worm,Released,1928-02-10,0,Warner Bros. Pictures,Comedy
443559,Retribution,Released,1928-06-16,0,Warner Bros. Pictures,Drama
443590,The Death Ship,Released,1928-06-01,0,Warner Bros. Pictures,Drama
443593,Gossip,Released,1929-04-29,0,Warner Bros. Pictures,Comedy
443668,Hilda,Released,1929-08-19,0,Warner Bros. Pictures,Comedy
443669,Revival Day,Released,1930-01-15,0,Warner Bros. Pictures,Comedy
443671,Niagara Falls,Released,1930-01-30,0,Warner Bros. Pictures,Drama
443680,Fishing Around,Released,1929-09-27,0,Warner Bros. Pictures,Comedy
443684,Surprise,Released,1930-03-15,0,Warner Bros. Pictures,Comedy
443685,What a Life,Released,1930-03-15,0,Warner Bros. Pictures,"Comedy, Music"
443690,Thanksgiving Day,Released,1928-08-17,0,Warner Bros. Pictures,Comedy
443695,Let's Elope!,Released,1930-03-15,0,Warner Bros. Pictures,Comedy
443663,Songology,Released,1929-09-13,0,Warner Bros. Pictures,Music
443660,The Prince of Wails,Released,1929-08-29,0,Warner Bros. Pictures,Comedy
443658,Sympathy,Released,1929-08-29,0,Warner Bros. Pictures,Comedy
443601,A Bird in the Hand,Released,1929-04-29,0,Warner Bros. Pictures,Comedy
443284,2 1/2 Dads,Released,1986-02-16,0,Walt Disney Pictures,"Family, Adventure, Drama"
353333,Coisa de Mulher,Released,2005-09-02,0,Warner Bros. Pictures,"Comedy, Romance"
346857,"Shake, Mr. Shakespeare",Released,1936-08-21,0,Warner Bros. Pictures,Comedy
360195,"Goodbye, Miss 4th of July",Released,1988-12-03,0,Walt Disney Pictures,Drama
358623,The Outlaw's Daughter,Released,1954-11-01,0,20th Century Fox,Western
359074,Thunder Mountain,Released,1935-09-27,0,20th Century Fox,Western
359195,13 Fighting Men,Released,1960-03-31,0,20th Century Fox,"War, Western"
359206,Prairie Thunder,Released,1937-09-10,0,Warner Bros. Pictures,Western
355241,Winnie Puuh - Honigsüße Abenteuer 7: Freunde helfen einander,Released,2004-10-21,0,Walt Disney Pictures,"Animation, Family"
354348,"Ride, Kelly, Ride",Released,1941-02-07,0,20th Century Fox,"Crime, Drama"
357715,To the Victor,Released,1948-10-26,0,Warner Bros. Pictures,"Drama, Music, Romance"
358247,Song and Dance Man,Released,1936-03-11,0,20th Century Fox,"Drama, Music"
358039,Scotland Yard,Released,1941-04-03,0,20th Century Fox,Crime
357038,Panamint's Bad Man,Released,1938-07-07,0,20th Century Fox,Western
333087,That Man's Here Again,Released,1937-04-16,0,Warner Bros. Pictures,"Romance, Comedy"
336326,Swingin' Along,Released,1961-04-16,0,20th Century Fox,Comedy
330168,Stark Mad,Released,1929-02-02,0,Warner Bros. Pictures,"Crime, Adventure, Action"
328653,The Korea Story,Released,1953-01-01,0,Warner Bros. Pictures,"Documentary, War"
328790,Laughing at Trouble,Released,1936-12-11,0,20th Century Fox,"Drama, Comedy, Crime"
343770,Bobbed Hair,Released,1925-10-25,0,Warner Bros. Pictures,Comedy
342152,Lincoln in the White House,Released,1939-02-11,0,Warner Bros. Pictures,"Drama, History"
342711,So This Is London,Released,1939-03-01,0,20th Century Fox,Comedy
342885,Movie-Mania,Released,1937-05-08,0,Warner Bros. Pictures,"Music, Comedy"
342356,The Red Shadow,Released,1932-12-03,0,Warner Bros. Pictures,"Drama, Music, Mystery"
342407,The Winnah!,Released,1934-07-20,0,Warner Bros. Pictures,Music
345992,English as She Is Not Spoken,Released,1928-06-30,0,Warner Bros. Pictures,Comedy
338872,Calling All Husbands,Released,1940-09-07,0,Warner Bros. Pictures,Comedy
337375,Small Town Deb,Released,1941-11-07,0,20th Century Fox,Comedy
338020,Return of the Terror,Released,1934-07-07,0,Warner Bros. Pictures,Mystery
337837,Rough Waters,Released,1930-06-06,0,Warner Bros. Pictures,Drama
337836,The Man Hunter,Released,1930-05-02,0,Warner Bros. Pictures,Adventure
337828,A Race for Life,Released,1928-01-28,0,Warner Bros. Pictures,"Action, Adventure"
337829,Rinty of the Desert,Released,1928-04-20,0,Warner Bros. Pictures,"Adventure, Family"
337831,The Million Dollar Collar,Released,1929-02-09,0,Warner Bros. Pictures,"Adventure, Family"
337832,Frozen River,Released,1929-04-20,0,Warner Bros. Pictures,"Adventure, Family"
337833,Tiger Rose,Released,1929-12-21,0,Warner Bros. Pictures,"Action, Drama, Music"
337835,On the Border,Released,1930-03-14,0,Warner Bros. Pictures,"Western, Drama, Family"
341175,Chicken Wagon Family,Released,1939-08-10,0,20th Century Fox,Comedy
386679,Everybody's Baby,Released,1939-03-24,0,20th Century Fox,Comedy
386615,Rascals,Released,1938-05-20,0,20th Century Fox,Comedy
386616,Keep Smiling,Released,1938-08-12,0,20th Century Fox,Comedy
386627,"Stop, Look and Love",Released,1939-09-22,0,20th Century Fox,Comedy
386632,Street of Memories,Released,1940-11-15,0,20th Century Fox,Drama
386769,Passage from Hong Kong,Released,1941-09-01,0,Warner Bros. Pictures,Mystery
386458,Speed to Burn,Released,1938-06-07,0,20th Century Fox,"Drama, Crime"
386460,Road Demon,Released,1938-12-02,0,20th Century Fox,"Drama, Crime"
